case_id,coalition,coalition_size,bases,wind_farm,n_turbines,count,downtime_cost,potential_revenue,value_based_availability,travel_cost_S,failures,completed_tasks,completion_ratio,avg_total_backlog,max_total_backlog,backlog_task_days,downtime_turbine_hours,potential_turbine_hours,backlog_task_days_per_turbine_day,time_based_availability,time_availability_proxy,value_availability_proxy,iss_scenarios,oos_scenarios,seed
base_oos_501_1500,BDFG,4,3;5;6;7,G,60.0,1000,5014339.570459273,286727718.3380234,0.9825118422469784,0.0,894.73,894.7299999999998,0.9999999999999998,0.8516249999748507,14.646,306.584999990946,7358.039999782703,518400.0,0.0141937499995808,0.9858062500004192,0.9858062500004192,0.9825118422469784,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEFG,4,3;5;6;7,B,70.0,1000,9037753.920090852,329579471.8353426,0.9725779221935094,0.0,1043.41,1043.409999999998,0.999999999999998,1.3587166666581365,23.737,489.1379999969292,11739.311999926298,604800.0,0.0194102380951162,0.9805897619048838,0.9805897619048838,0.9725779221935094,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEFG,4,3;5;6;7,E,70.0,1000,6813925.856771951,330767044.78713214,0.9793996228942424,243651.03532476263,1045.03,1045.03,1.0,0.929152777779028,19.573,334.4950000004497,8027.880000010794,604800.0,0.0132736111111289,0.9867263888888712,0.9867263888888712,0.9793996228942424,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEFG,4,3;5;6;7,F,50.0,1000,4936903.434187449,236262174.8479518,0.9791041310892672,150334.0711984472,741.91,741.91,1.0,0.6615361111111112,14.736,238.153,5715.672,432000.0,0.0132307222222222,0.9867692777777778,0.9867692777777778,0.9791041310892672,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BEFG,4,3;5;6;7,G,60.0,1000,4236492.497712404,286727718.3380234,0.9852246845116034,0.0,894.73,894.73,1.0,0.6143638888835218,13.3,221.17099999806769,5308.103999953624,518400.0,0.0102393981480586,0.9897606018519411,0.9897606018519411,0.9852246845116034,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEF,4,3;5;6;7,C,80.0,1000,8374796.500656785,374136351.0733999,0.9776156567608856,212922.01399041543,1191.344,1191.3439999999985,0.9999999999999988,1.2560027777490752,24.091999996566663,452.1609999896668,10851.863999752006,691200.0,0.0157000347218634,0.9842999652781366,0.9842999652781366,0.9776156567608856,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEF,4,3;5;6;7,D,100.0,1000,9788487.22300556,467670438.8417495,0.9790696900850776,129757.40782494072,1489.019,1489.0190000000066,1.0000000000000044,1.4191611110930291,28.888,510.8979999934914,12261.551999843798,864000.0,0.0141916111109303,0.9858083888890696,0.9858083888890696,0.9790696900850776,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEF,4,3;5;6;7,E,70.0,1000,7413748.677121334,330767044.78713214,0.9775861930807148,319143.43147118454,1045.03,1045.0299999999972,0.9999999999999972,1.053711111136358,20.281,379.3360000090885,9104.064000218124,604800.0,0.0150530158733765,0.9849469841266236,0.9849469841266236,0.9775861930807148,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEF,4,3;5;6;7,F,50.0,1000,6325179.745562907,236262174.8479518,0.9732281320544284,0.0,741.91,741.91,1.0,1.0050694444304078,16.208,361.8249999949471,8683.79999987873,432000.0,0.0201013888886081,0.979898611111392,0.979898611111392,0.9732281320544284,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEG,4,3;5;6;7,C,80.0,1000,8884084.71379133,374136351.0733999,0.9762544198437204,267823.9986736078,1191.344,1191.3440000000014,1.000000000000001,1.3269361112271725,24.581,477.6970000417817,11464.72800100276,691200.0,0.0165867013903396,0.9834132986096604,0.9834132986096604,0.9762544198437204,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEG,4,3;5;6;7,D,100.0,1000,10207683.872371228,467670438.8417495,0.9781733395472848,134985.28890492316,1489.019,1489.018999999991,0.999999999999994,1.4736694444192209,29.141,530.5209999909197,12732.503999782077,864000.0,0.0147366944441922,0.9852633055558078,0.9852633055558078,0.9781733395472848,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEG,4,3;5;6;7,E,70.0,1000,7733343.560894332,330767044.78713214,0.9766199696046768,354222.4641878147,1045.03,1045.0299999999836,0.9999999999999843,1.1051805554889411,20.678999995960265,397.8649999760191,9548.759999424456,604800.0,0.015788293649842,0.984211706350158,0.984211706350158,0.9766199696046768,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEG,4,3;5;6;7,G,60.0,1000,5308813.712734638,286727718.3380234,0.9814848255916574,0.0,894.73,894.73000000001,1.000000000000011,0.9117916666290002,14.683,328.24499998644063,7877.879999674575,518400.0,0.01519652777715,0.98480347222285,0.98480347222285,0.9814848255916574,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDFG,4,3;5;6;7,C,80.0,1000,8613698.918882083,374136351.0733999,0.976977113038684,283077.5155645036,1191.344,1191.3440000000016,1.000000000000001,1.2720722221854517,24.345999999464265,457.9459999867621,10990.703999682291,691200.0,0.0159009027773181,0.984099097222682,0.984099097222682,0.976977113038684,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDFG,4,3;5;6;7,D,100.0,1000,9985989.907514213,467670438.8417495,0.9786473784140688,133053.0720536671,1489.019,1489.0189999999884,0.9999999999999922,1.422186111142392,29.001,511.9870000112617,12287.68800027028,864000.0,0.0142218611114239,0.985778138888576,0.985778138888576,0.9786473784140688,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDFG,4,3;5;6;7,F,50.0,1000,6339726.697253948,236262174.8479518,0.9731665608287322,0.0,741.91,741.9099999999926,0.99999999999999,0.9465194444357764,16.453,340.74699999687977,8177.927999925115,432000.0,0.0189303888887155,0.9810696111112844,0.9810696111112844,0.9731665608287322,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDFG,4,3;5;6;7,G,60.0,1000,4936517.553155376,286727718.3380234,0.9827832565969932,0.0,894.73,894.7300000000033,1.0000000000000038,0.7777666666586958,14.14,279.995999997131,6719.903999931144,518400.0,0.0129627777776449,0.987037222222355,0.987037222222355,0.9827832565969932,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEFG,4,3;5;6;7,C,80.0,1000,9148277.032290936,374136351.0733999,0.9755482807109108,0.0,1191.344,1191.3439999999966,0.9999999999999972,1.3921249999793317,24.894,501.1649999925591,12027.959999821416,691200.0,0.0174015624997416,0.9825984375002584,0.9825984375002584,0.9755482807109108,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEFG,4,3;5;6;7,E,70.0,1000,7430396.865594569,330767044.78713214,0.9775358610154876,299423.2658459409,1045.03,1045.03,1.0,1.004461111110532,19.962,361.6059999997912,8678.543999994987,604800.0,0.0143494444444361,0.9856505555555638,0.9856505555555638,0.9775358610154876,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEFG,4,3;5;6;7,F,50.0,1000,5577568.739678146,236262174.8479518,0.976392460014949,161311.9314906086,741.91,741.91,1.0,0.7354027777734485,15.447,264.7449999984413,6353.879999962592,432000.0,0.0147080555554689,0.985291944444531,0.985291944444531,0.976392460014949,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CEFG,4,3;5;6;7,G,60.0,1000,4918402.027391134,286727718.3380234,0.9828464368359644,0.0,894.73,894.7299999998604,0.999999999999844,0.6975583333412131,13.75,251.1210000028369,6026.904000068086,518400.0,0.0116259722223535,0.9883740277776464,0.9883740277776464,0.9828464368359644,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEFG,4,3;5;6;7,D,100.0,1000,10852440.047814218,467670438.8417495,0.9767946845759766,60515.14482428159,1489.019,1489.0189999999968,0.999999999999998,1.6146527777456117,29.93699999963011,581.2749999884196,13950.599999722072,864000.0,0.0161465277774561,0.983853472222544,0.983853472222544,0.9767946845759766,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEFG,4,3;5;6;7,E,70.0,1000,7460390.371324566,330767044.78713214,0.977445182375633,297415.54765358137,1045.03,1045.0299999999866,0.9999999999999872,1.0123555554944397,20.024999998740103,364.44799997799817,8746.751999471955,604800.0,0.0144622222213491,0.9855377777786508,0.9855377777786508,0.977445182375633,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEFG,4,3;5;6;7,F,50.0,1000,5626194.461561706,236262174.8479518,0.9761866474598294,160754.1042303625,741.91,741.9099999999944,0.9999999999999925,0.7478777778213378,15.552000001336404,269.23600001568144,6461.664000376356,432000.0,0.0149575555564267,0.9850424444435733,0.9850424444435733,0.9761866474598294,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,DEFG,4,3;5;6;7,G,60.0,1000,4952873.256513645,286727718.3380234,0.9827262139662596,0.0,894.73,894.7300000000066,1.000000000000007,0.7002444444288433,13.906,252.0879999943837,6050.111999865208,518400.0,0.0116707407404807,0.9883292592595192,0.9883292592595192,0.9827262139662596,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEF,5,3;5;6;7,B,70.0,1000,9433297.876149176,329579471.8353426,0.9713777747636478,287593.84864198667,1043.41,1043.4100000001024,1.000000000000098,1.417755555592333,24.109,510.39200001324,12249.408000317762,604800.0,0.0202536507941761,0.9797463492058238,0.9797463492058238,0.9713777747636478,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEF,5,3;5;6;7,C,80.0,1000,8689440.933285244,374136351.0733999,0.9767746680899752,272323.74369685125,1191.344,1191.343999999997,0.9999999999999976,1.301966666660067,24.375,468.7079999976248,11248.991999942991,691200.0,0.0162745833332508,0.9837254166667492,0.9837254166667492,0.9767746680899752,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEF,5,3;5;6;7,D,100.0,1000,10044817.30166212,467670438.8417495,0.9785215902751102,135303.6598672195,1489.019,1489.018999999988,0.999999999999992,1.4527611110051966,29.016,522.9939999618706,12551.855999084892,864000.0,0.0145276111100519,0.985472388889948,0.985472388889948,0.9785215902751102,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEF,5,3;5;6;7,E,70.0,1000,7635161.403443187,330767044.78713214,0.976916801344714,364726.820625508,1045.03,1045.029999999953,0.9999999999999548,1.0916611110054573,20.474000000126583,392.9979999619644,9431.951999087149,604800.0,0.0155951587286493,0.9844048412713506,0.9844048412713506,0.976916801344714,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEF,5,3;5;6;7,F,50.0,1000,6739100.801432067,236262174.8479518,0.971476175541984,0.0,741.91,741.9099999996414,0.9999999999995168,1.0996055555309034,16.66599999944137,395.8579999911256,9500.591999787011,432000.0,0.021992111110618,0.978007888889382,0.978007888889382,0.971476175541984,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEG,5,3;5;6;7,B,70.0,1000,8956609.377618836,329579471.8353426,0.9728241284939813,198505.94069911347,1043.41,1043.410000000006,1.0000000000000058,1.2957333333641594,23.816,466.4640000110977,11195.136000266346,604800.0,0.0185104761909165,0.9814895238090834,0.9814895238090834,0.9728241284939813,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEG,5,3;5;6;7,C,80.0,1000,8222576.840775707,374136351.0733999,0.978022512869479,260240.3086879337,1191.344,1191.3439999999823,0.9999999999999852,1.202541666697907,23.955,432.9150000112466,10389.960000269915,691200.0,0.0150317708337238,0.984968229166276,0.984968229166276,0.978022512869479,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEG,5,3;5;6;7,D,100.0,1000,9666182.390447715,467670438.8417495,0.9793312093567698,134552.96413052717,1489.019,1489.0189999999902,0.9999999999999934,1.3763166666758235,28.713,495.47400000329606,11891.376000079106,864000.0,0.0137631666667582,0.9862368333332416,0.9862368333332416,0.9793312093567698,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEG,5,3;5;6;7,E,70.0,1000,7190903.802826443,330767044.78713214,0.978259914595016,298628.84747746243,1045.03,1045.0299999999902,0.9999999999999908,0.9826805555301854,20.23499999986085,353.7649999908664,8490.359999780794,604800.0,0.0140382936504312,0.9859617063495688,0.9859617063495688,0.978259914595016,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEG,5,3;5;6;7,G,60.0,1000,4687733.447651003,286727718.3380234,0.9836509233400148,0.0,894.73,894.7300000000012,1.000000000000001,0.7489944444320411,14.101999999381276,269.6379999955347,6471.311999892833,518400.0,0.012483240740534,0.987516759259466,0.987516759259466,0.9836509233400148,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDFG,5,3;5;6;7,B,70.0,1000,9153241.037614184,329579471.8353426,0.9722275146973136,291535.2725618385,1043.41,1043.4099999999803,0.9999999999999812,1.3625749999575534,23.831,490.5269999847189,11772.64799963325,604800.0,0.0194653571422507,0.9805346428577492,0.9805346428577492,0.9722275146973136,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDFG,5,3;5;6;7,C,80.0,1000,8397305.77616037,374136351.0733999,0.9775554934663032,266804.9137964365,1191.344,1191.3439999999862,0.9999999999999885,1.2463916666512276,24.045,448.7009999944423,10768.823999866616,691200.0,0.0155798958331403,0.9844201041668597,0.9844201041668597,0.9775554934663032,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDFG,5,3;5;6;7,D,100.0,1000,9726750.367113296,467670438.8417495,0.979201699403531,133947.70944797204,1489.019,1489.0189999999998,1.0,1.394499999944532,28.58,502.019999980031,12048.479999520743,864000.0,0.0139449999994453,0.9860550000005548,0.9860550000005548,0.979201699403531,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDFG,5,3;5;6;7,F,50.0,1000,6267685.14133494,236262174.8479518,0.973471482917786,0.0,741.91,741.9100000000111,1.000000000000015,1.00901944447597,16.139,363.2470000113495,8717.92800027239,432000.0,0.0201803888895194,0.9798196111104804,0.9798196111104804,0.973471482917786,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDFG,5,3;5;6;7,G,60.0,1000,4887330.888031747,286727718.3380234,0.9829548014528888,0.0,894.73,894.7299999999892,0.999999999999988,0.8547472221924565,14.348,307.70899998928394,7385.015999742813,518400.0,0.0142457870365409,0.9857542129634592,0.9857542129634592,0.9829548014528888,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCEFG,5,3;5;6;7,B,70.0,1000,8889368.125989692,329579471.8353426,0.9730281498526376,342081.1484745548,1043.41,1043.4099999999708,0.999999999999972,1.3342500000521489,23.546,480.3300000187736,11527.920000450566,604800.0,0.0190607142864592,0.9809392857135408,0.9809392857135408,0.9730281498526376,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCEFG,5,3;5;6;7,C,80.0,1000,8027486.643049012,374136351.0733999,0.9785439543096572,292210.4571899739,1191.344,1191.344000000501,1.0000000000004206,1.2052416666160373,23.788,433.8869999817736,10413.287999562568,691200.0,0.0150655208327004,0.9849344791672996,0.9849344791672996,0.9785439543096572,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCEFG,5,3;5;6;7,E,70.0,1000,7246801.447973587,330767044.78713214,0.9780909205974938,405743.6354172514,1045.03,1045.029999999972,0.9999999999999732,1.0213249999602456,20.004000000000115,367.67699998568816,8824.247999656514,604800.0,0.0145903571422892,0.9854096428577108,0.9854096428577108,0.9780909205974938,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCEFG,5,3;5;6;7,F,50.0,1000,6232031.464414736,236262174.8479518,0.9736223901755522,0.0,741.91,741.9099999999664,0.9999999999999548,0.9989027777472635,16.006000000362985,359.60499998901497,8630.519999736358,432000.0,0.0199780555549452,0.9800219444450547,0.9800219444450547,0.9736223901755522,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCEFG,5,3;5;6;7,G,60.0,1000,4969509.175057357,286727718.3380234,0.9826681940488264,0.0,894.73,894.7299999999977,0.9999999999999974,0.8931222222457568,14.683,321.52400000847246,7716.576000203339,518400.0,0.0148853703707626,0.9851146296292372,0.9851146296292372,0.9826681940488264,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDEFG,5,3;5;6;7,B,70.0,1000,8881862.95283419,329579471.8353426,0.9730509218205448,340248.7803030831,1043.41,1043.41,1.0,1.3372055555654934,23.531,481.3940000035777,11553.456000085864,604800.0,0.0191029365080784,0.9808970634919216,0.9808970634919216,0.9730509218205448,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDEFG,5,3;5;6;7,D,100.0,1000,9510070.485127855,467670438.8417495,0.9796650168681158,134095.1496894009,1489.019,1489.0189999999948,0.9999999999999964,1.3780638889008332,28.711,496.1030000042998,11906.472000103196,864000.0,0.0137806388890083,0.9862193611109916,0.9862193611109916,0.9796650168681158,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDEFG,5,3;5;6;7,E,70.0,1000,7260056.112082785,330767044.78713214,0.9780508480923332,392735.69266141707,1045.03,1045.029999999984,0.9999999999999848,1.0248999999030597,20.015,368.9639999651014,8855.135999162432,604800.0,0.0146414285700437,0.9853585714299564,0.9853585714299564,0.9780508480923332,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDEFG,5,3;5;6;7,F,50.0,1000,6226704.446241333,236262174.8479518,0.9736449372386902,0.0,741.91,741.9099999998856,0.9999999999998458,0.9979944444355522,16.027999998503272,359.27799999679905,8622.671999923177,432000.0,0.019959888888711,0.980040111111289,0.980040111111289,0.9736449372386902,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BDEFG,5,3;5;6;7,G,60.0,1000,4914817.995506078,286727718.3380234,0.9828589366106836,0.0,894.73,894.7299999995668,0.9999999999995156,0.8685638888873121,14.46,312.6829999994327,7504.391999986384,518400.0,0.0144760648147885,0.9855239351852114,0.9855239351852114,0.9828589366106836,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEFG,5,3;5;6;7,C,80.0,1000,8257040.9421934355,374136351.0733999,0.977930396449038,266806.1269808912,1191.344,1191.344000000028,1.0000000000000235,1.2341638888947473,24.11800000000053,444.29900000210864,10663.176000050604,691200.0,0.0154270486111843,0.9845729513888156,0.9845729513888156,0.977930396449038,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEFG,5,3;5;6;7,D,100.0,1000,9657577.984871969,467670438.8417495,0.9793496077947746,133650.32998027888,1489.019,1489.018999999999,0.9999999999999992,1.3924749999154484,28.893,501.29099996956097,12030.983999269463,864000.0,0.0139247499991544,0.9860752500008456,0.9860752500008456,0.9793496077947746,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEFG,5,3;5;6;7,E,70.0,1000,7338068.186584397,330767044.78713214,0.9778149960758428,353790.1014364847,1045.03,1045.029999999993,0.9999999999999932,1.0274638888490009,20.208,369.8869999856396,8877.287999655351,604800.0,0.0146780555549856,0.9853219444450144,0.9853219444450144,0.9778149960758428,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEFG,5,3;5;6;7,F,50.0,1000,6254731.981007992,236262174.8479518,0.9735263082842894,0.0,741.91,741.9099999999893,0.9999999999999856,0.9733777777436484,16.159999999140418,350.41599998771363,8409.983999705126,432000.0,0.0194675555548729,0.980532444445127,0.980532444445127,0.9735263082842894,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,CDEFG,5,3;5;6;7,G,60.0,1000,4863776.491322917,286727718.3380234,0.9830369504576848,0.0,894.73,894.7300000007145,1.0000000000007987,0.8336555556225804,14.454,300.1160000241288,7202.784000579094,518400.0,0.0138942592603763,0.9861057407396236,0.9861057407396236,0.9830369504576848,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEFG,6,3;5;6;7,B,70.0,1000,9210206.966671051,329579471.8353426,0.9720546704095926,318069.7960008686,1043.41,1043.409999999081,0.9999999999991191,1.365052777802105,24.11,491.4190000087574,11794.05600021018,604800.0,0.0195007539686014,0.9804992460313984,0.9804992460313984,0.9720546704095926,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEFG,6,3;5;6;7,C,80.0,1000,8444774.40189853,374136351.0733999,0.9774286182626456,288830.4923547915,1191.344,1191.3439999999634,0.9999999999999692,1.250372222103932,24.321,450.1339999574149,10803.215998977965,691200.0,0.0156296527762991,0.9843703472237008,0.9843703472237008,0.9774286182626456,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEFG,6,3;5;6;7,D,100.0,1000,9824634.241382152,467670438.8417495,0.97899239843828,137356.82769263943,1489.019,1489.018999999996,0.9999999999999972,1.4057583333089467,28.949,506.0729999912201,12145.751999789283,864000.0,0.0140575833330894,0.9859424166669104,0.9859424166669104,0.97899239843828,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEFG,6,3;5;6;7,E,70.0,1000,7477454.2620315375,330767044.78713214,0.9773935935279052,396093.7101609688,1045.03,1045.0299999999722,0.9999999999999736,1.0444055554937377,20.414,375.9859999777455,9023.663999465893,604800.0,0.0149200793641962,0.9850799206358036,0.9850799206358036,0.9773935935279052,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEFG,6,3;5;6;7,F,50.0,1000,6509984.871651308,236262174.8479518,0.9724459284443612,0.0,741.91,741.9099999996444,0.9999999999995208,1.0275750000203163,16.432999999908525,369.92700000731367,8878.248000175527,432000.0,0.0205515000004063,0.9794484999995936,0.9794484999995936,0.9724459284443612,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
base_oos_501_1500,BCDEFG,6,3;5;6;7,G,60.0,1000,5095811.431164878,286727718.3380234,0.9822276985960688,0.0,894.73,894.7300000000171,1.000000000000019,0.8844277777507014,14.624,318.3939999902526,7641.455999766059,518400.0,0.0147404629625116,0.9852595370374884,0.9852595370374884,0.9822276985960688,18;36;50;60;120;123;128;137;171;203;226;258;332;434;439,501-1500,20
