date,ISO3,price
2023-08-21,GBR,105.05
2023-08-22,DNK,123.15
2023-08-22,DEU,124.53
2023-08-22,NLD,120.93
2023-08-22,GBR,108.85
2023-08-23,DNK,147.48
2023-08-23,DEU,141.16
2023-08-23,NLD,145.25
2023-08-23,GBR,131.93
2023-08-24,DNK,144.56
2023-08-24,DEU,141.02
2023-08-24,NLD,135.69
2023-08-24,GBR,136.36
2023-08-25,DNK,116.78
2023-08-25,DEU,118.79
2023-08-25,NLD,115.86
2023-08-25,GBR,111.57
2023-08-26,DNK,94.99
2023-08-26,DEU,95.95
2023-08-26,NLD,92.56
2023-08-26,GBR,99.15
2023-08-27,DNK,101.11
2023-08-27,DEU,99.8
2023-08-27,NLD,92.93
2023-08-27,GBR,98.93
2023-08-28,DNK,119.29
2023-08-28,DEU,119.08
2023-08-28,NLD,109.9
2023-08-28,GBR,104.99
2023-08-29,DNK,122.85
2023-08-29,DEU,125.48
2023-08-29,NLD,109.17
2023-08-29,GBR,109.18
2023-08-30,DNK,114.48
2023-08-30,DEU,114.68
2023-08-30,NLD,111.65
2023-08-30,GBR,107.53
2023-08-31,DNK,104.58
2023-08-31,DEU,104.25
2023-08-31,NLD,104.02
2023-08-31,GBR,104.8
2023-09-01,DNK,109.08
2023-09-01,DEU,111.47
2023-09-01,NLD,108.75
2023-09-01,GBR,106.92
2023-09-02,DNK,87.77
2023-09-02,DEU,95.88
2023-09-02,NLD,94.82
2023-09-02,GBR,97.43
2023-09-03,DNK,76.39
2023-09-03,DEU,82.91
2023-09-03,NLD,82.73
2023-09-03,GBR,97.27
2023-09-04,DNK,107.99
2023-09-04,DEU,107.01
2023-09-04,NLD,106.82
2023-09-04,GBR,102.6
2023-09-05,DNK,102.74
2023-09-05,DEU,105.45
2023-09-05,NLD,102.25
2023-09-05,GBR,99.13
2023-09-06,DNK,106.12
2023-09-06,DEU,105.98
2023-09-06,NLD,104.01
2023-09-06,GBR,100.8
2023-09-07,DNK,99.57
2023-09-07,DEU,100.77
2023-09-07,NLD,99.1
2023-09-07,GBR,102.95
2023-09-08,DNK,109.88
2023-09-08,DEU,108.15
2023-09-08,NLD,109.45
2023-09-08,GBR,105.37
2023-09-09,DNK,91.4
2023-09-09,DEU,93.72
2023-09-09,NLD,89.63
2023-09-09,GBR,97.25
2023-09-10,DNK,85.0
2023-09-10,DEU,86.88
2023-09-10,NLD,85.09
2023-09-10,GBR,98.8
2023-09-11,DNK,151.84
2023-09-11,DEU,135.97
2023-09-11,NLD,148.44
2023-09-11,GBR,116.79
2023-09-12,DNK,131.24
2023-09-12,DEU,134.15
2023-09-12,NLD,127.82
2023-09-12,GBR,112.4
2023-09-13,DNK,106.07
2023-09-13,DEU,109.39
2023-09-13,NLD,104.14
2023-09-13,GBR,103.7
2023-09-14,DNK,120.75
2023-09-14,DEU,123.61
2023-09-14,NLD,116.82
2023-09-14,GBR,102.88
2023-09-15,DNK,107.87
2023-09-15,DEU,109.49
2023-09-15,NLD,106.3
2023-09-15,GBR,104.58
2023-09-16,DNK,96.2
2023-09-16,DEU,94.46
2023-09-16,NLD,95.89
2023-09-16,GBR,95.97
2023-09-17,DNK,64.99
2023-09-17,DEU,79.82
2023-09-17,NLD,87.65
2023-09-17,GBR,97.36
2023-09-18,DNK,22.55
2023-09-18,DEU,88.39
2023-09-18,NLD,79.25
2023-09-18,GBR,91.62
2023-09-19,DNK,-0.73
2023-09-19,DEU,43.73
2023-09-19,NLD,37.23
2023-09-19,GBR,66.94
2023-09-20,DNK,1.69
2023-09-20,DEU,56.23
2023-09-20,NLD,51.62
2023-09-20,GBR,62.84
2023-09-21,DNK,54.35
2023-09-21,DEU,103.93
2023-09-21,NLD,103.68
2023-09-21,GBR,97.79
2023-09-22,DNK,104.88
2023-09-22,DEU,105.57
2023-09-22,NLD,104.85
2023-09-22,GBR,101.28
2023-09-23,DNK,91.23
2023-09-23,DEU,95.34
2023-09-23,NLD,98.81
2023-09-23,GBR,105.24
2023-09-24,DNK,53.95
2023-09-24,DEU,66.44
2023-09-24,NLD,60.12
2023-09-24,GBR,51.31
2023-09-25,DNK,65.22
2023-09-25,DEU,109.42
2023-09-25,NLD,111.27
2023-09-25,GBR,82.73
2023-09-26,DNK,127.04
2023-09-26,DEU,131.72
2023-09-26,NLD,125.1
2023-09-26,GBR,106.18
2023-09-27,DNK,115.72
2023-09-27,DEU,126.84
2023-09-27,NLD,118.34
2023-09-27,GBR,102.96
2023-09-28,DNK,66.93
2023-09-28,DEU,113.66
2023-09-28,NLD,109.68
2023-09-28,GBR,76.3
2023-09-29,DNK,59.0
2023-09-29,DEU,105.35
2023-09-29,NLD,99.25
2023-09-29,GBR,90.96
2023-09-30,DNK,34.27
2023-09-30,DEU,92.47
2023-09-30,NLD,91.97
2023-09-30,GBR,103.58
2023-10-01,DNK,73.3
2023-10-01,DEU,77.27
2023-10-01,NLD,72.8
2023-10-01,GBR,87.54
2023-10-02,DNK,118.32
2023-10-02,DEU,116.45
2023-10-02,NLD,117.66
2023-10-02,GBR,110.23
2023-10-03,DNK,9.78
2023-10-03,DEU,21.52
2023-10-03,NLD,64.13
2023-10-03,GBR,69.51
2023-10-04,DNK,1.61
2023-10-04,DEU,72.72
2023-10-04,NLD,76.53
2023-10-04,GBR,74.03
2023-10-05,DNK,51.57
2023-10-05,DEU,100.41
2023-10-05,NLD,100.99
2023-10-05,GBR,85.68
2023-10-06,DNK,4.35
2023-10-06,DEU,68.77
2023-10-06,NLD,72.75
2023-10-06,GBR,68.99
2023-10-07,DNK,27.31
2023-10-07,DEU,49.66
2023-10-07,NLD,53.19
2023-10-07,GBR,60.38
2023-10-08,DNK,89.71
2023-10-08,DEU,89.77
2023-10-08,NLD,92.6
2023-10-08,GBR,93.16
2023-10-09,DNK,117.1
2023-10-09,DEU,107.18
2023-10-09,NLD,115.06
2023-10-09,GBR,112.99
2023-10-10,DNK,71.59
2023-10-10,DEU,108.09
2023-10-10,NLD,102.01
2023-10-10,GBR,94.7
2023-10-11,DNK,5.81
2023-10-11,DEU,62.53
2023-10-11,NLD,71.4
2023-10-11,GBR,86.01
2023-10-12,DNK,66.91
2023-10-12,DEU,126.95
2023-10-12,NLD,130.68
2023-10-12,GBR,128.67
2023-10-13,DNK,31.88
2023-10-13,DEU,58.0
2023-10-13,NLD,60.68
2023-10-13,GBR,84.77
2023-10-14,DNK,-0.57
2023-10-14,DEU,27.43
2023-10-14,NLD,43.9
2023-10-14,GBR,43.64
2023-10-15,DNK,7.85
2023-10-15,DEU,46.37
2023-10-15,NLD,66.77
2023-10-15,GBR,93.0
2023-10-16,DNK,96.73
2023-10-16,DEU,137.1
2023-10-16,NLD,141.89
2023-10-16,GBR,152.24
2023-10-17,DNK,114.55
2023-10-17,DEU,130.54
2023-10-17,NLD,119.53
2023-10-17,GBR,125.58
2023-10-18,DNK,69.22
2023-10-18,DEU,93.56
2023-10-18,NLD,74.15
2023-10-18,GBR,70.59
2023-10-19,DNK,15.98
2023-10-19,DEU,94.59
2023-10-19,NLD,96.85
2023-10-19,GBR,87.26
2023-10-20,DNK,19.16
2023-10-20,DEU,80.39
2023-10-20,NLD,90.17
2023-10-20,GBR,83.64
2023-10-21,DNK,38.37
2023-10-21,DEU,52.96
2023-10-21,NLD,50.9
2023-10-21,GBR,92.53
2023-10-22,DNK,45.26
2023-10-22,DEU,58.26
2023-10-22,NLD,72.06
2023-10-22,GBR,104.78
2023-10-23,DNK,118.09
2023-10-23,DEU,123.56
2023-10-23,NLD,123.39
2023-10-23,GBR,124.15
2023-10-24,DNK,67.53
2023-10-24,DEU,118.17
2023-10-24,NLD,115.09
2023-10-24,GBR,119.22
2023-10-25,DNK,86.59
2023-10-25,DEU,123.73
2023-10-25,NLD,124.47
2023-10-25,GBR,129.06
2023-10-26,DNK,87.51
2023-10-26,DEU,124.28
2023-10-26,NLD,123.69
2023-10-26,GBR,126.26
2023-10-27,DNK,111.94
2023-10-27,DEU,118.76
2023-10-27,NLD,116.73
2023-10-27,GBR,119.64
2023-10-28,DNK,71.64
2023-10-28,DEU,77.22
2023-10-28,NLD,65.61
2023-10-28,GBR,83.03
2023-10-29,DNK,27.08
2023-10-29,DEU,26.95
2023-10-29,NLD,25.77
2023-10-29,GBR,26.74
2023-10-29,GBR,53.41
2023-10-30,DNK,70.08
2023-10-30,DEU,103.06
2023-10-30,NLD,97.3
2023-10-30,GBR,110.2
2023-10-31,DNK,102.19
2023-10-31,DEU,103.73
2023-10-31,NLD,117.12
2023-10-31,GBR,122.82
2023-11-01,DNK,58.65
2023-11-01,DEU,60.57
2023-11-01,NLD,58.57
2023-11-01,GBR,87.98
2023-11-02,DNK,48.31
2023-11-02,DEU,58.29
2023-11-02,NLD,67.54
2023-11-02,GBR,77.72
2023-11-03,DNK,41.26
2023-11-03,DEU,62.02
2023-11-03,NLD,60.45
2023-11-03,GBR,80.75
2023-11-04,DNK,21.76
2023-11-04,DEU,24.95
2023-11-04,NLD,27.97
2023-11-04,GBR,108.06
2023-11-05,DNK,37.86
2023-11-05,DEU,24.71
2023-11-05,NLD,40.09
2023-11-05,GBR,107.07
2023-11-06,DNK,72.58
2023-11-06,DEU,68.28
2023-11-06,NLD,79.49
2023-11-06,GBR,107.65
2023-11-07,DNK,91.09
2023-11-07,DEU,97.15
2023-11-07,NLD,102.5
2023-11-07,GBR,101.62
2023-11-08,DNK,71.7
2023-11-08,DEU,90.13
2023-11-08,NLD,94.08
2023-11-08,GBR,102.56
2023-11-09,DNK,78.2
2023-11-09,DEU,98.16
2023-11-09,NLD,102.45
2023-11-09,GBR,110.93
2023-11-10,DNK,83.34
2023-11-10,DEU,96.44
2023-11-10,NLD,96.63
2023-11-10,GBR,111.66
2023-11-11,DNK,96.89
2023-11-11,DEU,97.2
2023-11-11,NLD,96.89
2023-11-11,GBR,107.09
2023-11-12,DNK,98.06
2023-11-12,DEU,99.55
2023-11-12,NLD,98.57
2023-11-12,GBR,109.56
2023-11-13,DNK,85.72
2023-11-13,DEU,95.55
2023-11-13,NLD,90.03
2023-11-13,GBR,94.96
2023-11-14,DNK,69.89
2023-11-14,DEU,67.08
2023-11-14,NLD,72.11
2023-11-14,GBR,95.38
2023-11-15,DNK,102.58
2023-11-15,DEU,101.88
2023-11-15,NLD,100.22
2023-11-15,GBR,98.0
2023-11-16,DNK,117.71
2023-11-16,DEU,118.14
2023-11-16,NLD,121.71
2023-11-16,GBR,132.12
2023-11-17,DNK,121.02
2023-11-17,DEU,120.33
2023-11-17,NLD,121.77
2023-11-17,GBR,127.2
2023-11-18,DNK,87.96
2023-11-18,DEU,88.64
2023-11-18,NLD,86.78
2023-11-18,GBR,95.32
2023-11-19,DNK,56.38
2023-11-19,DEU,35.51
2023-11-19,NLD,40.24
2023-11-19,GBR,75.17
2023-11-20,DNK,107.17
2023-11-20,DEU,103.26
2023-11-20,NLD,107.06
2023-11-20,GBR,108.9
2023-11-21,DNK,122.87
2023-11-21,DEU,123.31
2023-11-21,NLD,122.22
2023-11-21,GBR,119.89
2023-11-22,DNK,67.0
2023-11-22,DEU,110.1
2023-11-22,NLD,110.65
2023-11-22,GBR,109.0
2023-11-23,DNK,33.17
2023-11-23,DEU,60.9
2023-11-23,NLD,88.48
2023-11-23,GBR,86.7
2023-11-24,DNK,46.99
2023-11-24,DEU,64.24
2023-11-24,NLD,86.01
2023-11-24,GBR,97.73
2023-11-25,DNK,93.89
2023-11-25,DEU,96.17
2023-11-25,NLD,98.0
2023-11-25,GBR,123.15
2023-11-26,DNK,115.81
2023-11-26,DEU,115.67
2023-11-26,NLD,116.67
2023-11-26,GBR,126.8
2023-11-27,DNK,110.32
2023-11-27,DEU,121.1
2023-11-27,NLD,114.27
2023-11-27,GBR,123.59
2023-11-28,DNK,121.11
2023-11-28,DEU,121.47
2023-11-28,NLD,123.14
2023-11-28,GBR,129.65
2023-11-29,DNK,140.71
2023-11-29,DEU,138.08
2023-11-29,NLD,140.44
2023-11-29,GBR,143.3
2023-11-30,DNK,168.9
2023-11-30,DEU,168.04
2023-11-30,NLD,168.92
2023-11-30,GBR,163.26
2023-12-01,DNK,159.47
2023-12-01,DEU,159.45
2023-12-01,NLD,156.14
2023-12-01,GBR,164.68
2023-12-02,DNK,116.54
2023-12-02,DEU,119.82
2023-12-02,NLD,116.4
2023-12-02,GBR,129.35
2023-12-03,DNK,104.5
2023-12-03,DEU,104.96
2023-12-03,NLD,104.22
2023-12-03,GBR,116.51
2023-12-04,DNK,127.32
2023-12-04,DEU,120.63
2023-12-04,NLD,111.42
2023-12-04,GBR,117.39
2023-12-05,DNK,132.2
2023-12-05,DEU,115.15
2023-12-05,NLD,114.47
2023-12-05,GBR,118.7
2023-12-06,DNK,130.46
2023-12-06,DEU,133.46
2023-12-06,NLD,126.78
2023-12-06,GBR,130.08
2023-12-07,DNK,116.1
2023-12-07,DEU,117.08
2023-12-07,NLD,103.32
2023-12-07,GBR,101.73
2023-12-08,DNK,102.33
2023-12-08,DEU,104.02
2023-12-08,NLD,103.85
2023-12-08,GBR,103.44
2023-12-09,DNK,75.72
2023-12-09,DEU,73.37
2023-12-09,NLD,76.26
2023-12-09,GBR,90.27
2023-12-10,DNK,58.41
2023-12-10,DEU,54.13
2023-12-10,NLD,55.49
2023-12-10,GBR,78.56
2023-12-11,DNK,86.94
2023-12-11,DEU,87.33
2023-12-11,NLD,81.27
2023-12-11,GBR,99.63
2023-12-12,DNK,111.48
2023-12-12,DEU,105.73
2023-12-12,NLD,102.27
2023-12-12,GBR,98.2
2023-12-13,DNK,97.2
2023-12-13,DEU,93.65
2023-12-13,NLD,92.2
2023-12-13,GBR,95.07
2023-12-14,DNK,113.9
2023-12-14,DEU,108.02
2023-12-14,NLD,100.85
2023-12-14,GBR,96.91
2023-12-15,DNK,87.68
2023-12-15,DEU,92.45
2023-12-15,NLD,92.49
2023-12-15,GBR,90.22
2023-12-16,DNK,40.56
2023-12-16,DEU,70.37
2023-12-16,NLD,74.65
2023-12-16,GBR,73.81
2023-12-17,DNK,27.06
2023-12-17,DEU,51.96
2023-12-17,NLD,54.43
2023-12-17,GBR,56.55
2023-12-18,DNK,42.49
2023-12-18,DEU,77.29
2023-12-18,NLD,78.91
2023-12-18,GBR,80.1
2023-12-19,DNK,54.32
2023-12-19,DEU,76.25
2023-12-19,NLD,77.98
2023-12-19,GBR,77.33
2023-12-20,DNK,55.05
2023-12-20,DEU,59.36
2023-12-20,NLD,71.31
2023-12-20,GBR,66.27
2023-12-21,DNK,28.83
2023-12-21,DEU,26.89
2023-12-21,NLD,55.08
2023-12-21,GBR,49.7
2023-12-22,DNK,24.1
2023-12-22,DEU,20.34
2023-12-22,NLD,39.54
2023-12-22,GBR,43.44
2023-12-23,DNK,36.06
2023-12-23,DEU,29.03
2023-12-23,NLD,29.74
2023-12-23,GBR,29.73
2023-12-24,DNK,20.49
2023-12-24,DEU,-5.08
2023-12-24,NLD,3.25
2023-12-24,GBR,4.5
2023-12-25,DNK,13.97
2023-12-25,DEU,-0.6
2023-12-25,NLD,8.19
2023-12-25,GBR,28.67
2023-12-26,DNK,30.89
2023-12-26,DEU,18.25
2023-12-26,NLD,50.74
2023-12-26,GBR,62.06
2023-12-27,DNK,56.8
2023-12-27,DEU,59.28
2023-12-27,NLD,60.21
2023-12-27,GBR,63.32
2023-12-28,DNK,22.53
2023-12-28,DEU,20.27
2023-12-28,NLD,28.08
2023-12-28,GBR,38.13
2023-12-29,DNK,17.77
2023-12-29,DEU,6.92
2023-12-29,NLD,34.92
2023-12-29,GBR,47.09
2023-12-30,DNK,42.74
2023-12-30,DEU,33.49
2023-12-30,NLD,46.7
2023-12-30,GBR,72.49
2023-12-31,DNK,34.53
2023-12-31,DEU,8.16
2023-12-31,NLD,13.23
2023-12-31,GBR,71.84
2024-01-01,DNK,35.59
2024-01-01,DEU,14.71
2024-01-01,NLD,20.17
2024-01-01,GBR,56.15
2024-01-02,DNK,54.08
2024-01-02,DEU,55.77
2024-01-02,NLD,61.82
2024-01-02,GBR,64.83
2024-01-03,DNK,50.78
2024-01-03,DEU,45.42
2024-01-03,NLD,53.83
2024-01-03,GBR,81.08
2024-01-04,DNK,87.73
2024-01-04,DEU,85.26
2024-01-04,NLD,85.88
2024-01-04,GBR,93.16
2024-01-05,DNK,132.52
2024-01-05,DEU,92.17
2024-01-05,NLD,91.06
2024-01-05,GBR,96.25
2024-01-06,DNK,90.94
2024-01-06,DEU,87.23
2024-01-06,NLD,88.72
2024-01-06,GBR,95.63
2024-01-07,DNK,87.75
2024-01-07,DEU,84.66
2024-01-07,NLD,86.45
2024-01-07,GBR,97.12
2024-01-08,DNK,103.09
2024-01-08,DEU,102.22
2024-01-08,NLD,99.34
2024-01-08,GBR,103.33
2024-01-09,DNK,109.55
2024-01-09,DEU,111.24
2024-01-09,NLD,96.66
2024-01-09,GBR,104.39
2024-01-10,DNK,112.03
2024-01-10,DEU,113.49
2024-01-10,NLD,102.75
2024-01-10,GBR,107.77
2024-01-11,DNK,109.64
2024-01-11,DEU,109.39
2024-01-11,NLD,107.28
2024-01-11,GBR,104.79
2024-01-12,DNK,104.75
2024-01-12,DEU,105.0
2024-01-12,NLD,103.5
2024-01-12,GBR,102.9
2024-01-13,DNK,69.06
2024-01-13,DEU,73.44
2024-01-13,NLD,83.81
2024-01-13,GBR,89.44
2024-01-14,DNK,76.01
2024-01-14,DEU,71.34
2024-01-14,NLD,79.71
2024-01-14,GBR,86.44
2024-01-15,DNK,87.56
2024-01-15,DEU,87.45
2024-01-15,NLD,84.54
2024-01-15,GBR,90.9
2024-01-16,DNK,117.22
2024-01-16,DEU,99.94
2024-01-16,NLD,97.37
2024-01-16,GBR,97.81
2024-01-17,DNK,98.37
2024-01-17,DEU,99.76
2024-01-17,NLD,98.06
2024-01-17,GBR,100.75
2024-01-18,DNK,91.87
2024-01-18,DEU,92.87
2024-01-18,NLD,88.03
2024-01-18,GBR,87.56
2024-01-19,DNK,79.3
2024-01-19,DEU,79.41
2024-01-19,NLD,76.63
2024-01-19,GBR,82.12
2024-01-20,DNK,73.36
2024-01-20,DEU,72.61
2024-01-20,NLD,73.19
2024-01-20,GBR,76.92
2024-01-21,DNK,48.7
2024-01-21,DEU,45.92
2024-01-21,NLD,55.69
2024-01-21,GBR,66.57
2024-01-22,DNK,46.27
2024-01-22,DEU,45.12
2024-01-22,NLD,61.61
2024-01-22,GBR,63.72
2024-01-23,DNK,45.9
2024-01-23,DEU,53.3
2024-01-23,NLD,58.21
2024-01-23,GBR,68.11
2024-01-24,DNK,36.76
2024-01-24,DEU,39.44
2024-01-24,NLD,55.57
2024-01-24,GBR,61.44
2024-01-25,DNK,76.98
2024-01-25,DEU,77.99
2024-01-25,NLD,83.69
2024-01-25,GBR,78.79
2024-01-26,DNK,52.76
2024-01-26,DEU,60.93
2024-01-26,NLD,71.82
2024-01-26,GBR,70.59
2024-01-27,DNK,51.9
2024-01-27,DEU,67.5
2024-01-27,NLD,72.29
2024-01-27,GBR,71.93
2024-01-28,DNK,51.15
2024-01-28,DEU,60.4
2024-01-28,NLD,58.17
2024-01-28,GBR,62.79
2024-01-29,DNK,75.33
2024-01-29,DEU,77.9
2024-01-29,NLD,81.2
2024-01-29,GBR,84.26
2024-01-30,DNK,64.98
2024-01-30,DEU,77.93
2024-01-30,NLD,79.77
2024-01-30,GBR,81.68
2024-01-31,DNK,38.94
2024-01-31,DEU,73.35
2024-01-31,NLD,74.45
2024-01-31,GBR,73.65
2024-02-01,DNK,39.46
2024-02-01,DEU,70.7
2024-02-01,NLD,76.06
2024-02-01,GBR,76.46
2024-02-02,DNK,45.11
2024-02-02,DEU,61.44
2024-02-02,NLD,69.89
2024-02-02,GBR,67.99
2024-02-03,DNK,31.27
2024-02-03,DEU,34.73
2024-02-03,NLD,49.22
2024-02-03,GBR,50.65
2024-02-04,DNK,14.12
2024-02-04,DEU,11.64
2024-02-04,NLD,28.21
2024-02-04,GBR,36.7
2024-02-05,DNK,44.18
2024-02-05,DEU,45.89
2024-02-05,NLD,50.06
2024-02-05,GBR,61.61
2024-02-06,DNK,52.63
2024-02-06,DEU,44.3
2024-02-06,NLD,58.39
2024-02-06,GBR,67.38
2024-02-07,DNK,81.07
2024-02-07,DEU,79.21
2024-02-07,NLD,82.54
2024-02-07,GBR,88.22
2024-02-08,DNK,88.07
2024-02-08,DEU,89.28
2024-02-08,NLD,82.19
2024-02-08,GBR,80.81
2024-02-09,DNK,65.17
2024-02-09,DEU,70.86
2024-02-09,NLD,67.07
2024-02-09,GBR,70.56
2024-02-10,DNK,66.32
2024-02-10,DEU,70.85
2024-02-10,NLD,74.46
2024-02-10,GBR,80.79
2024-02-11,DNK,60.98
2024-02-11,DEU,60.78
2024-02-11,NLD,66.96
2024-02-11,GBR,79.98
2024-02-12,DNK,74.68
2024-02-12,DEU,73.12
2024-02-12,NLD,74.77
2024-02-12,GBR,76.42
2024-02-13,DNK,71.23
2024-02-13,DEU,72.65
2024-02-13,NLD,71.76
2024-02-13,GBR,75.97
2024-02-14,DNK,68.21
2024-02-14,DEU,69.08
2024-02-14,NLD,67.86
2024-02-14,GBR,75.7
2024-02-15,DNK,69.89
2024-02-15,DEU,71.0
2024-02-15,NLD,68.4
2024-02-15,GBR,72.72
2024-02-16,DNK,48.58
2024-02-16,DEU,61.33
2024-02-16,NLD,64.74
2024-02-16,GBR,72.18
2024-02-17,DNK,58.28
2024-02-17,DEU,66.83
2024-02-17,NLD,70.79
2024-02-17,GBR,70.34
2024-02-18,DNK,49.65
2024-02-18,DEU,53.84
2024-02-18,NLD,55.11
2024-02-18,GBR,66.42
2024-02-19,DNK,64.25
2024-02-19,DEU,65.42
2024-02-19,NLD,66.0
2024-02-19,GBR,67.09
2024-02-20,DNK,58.81
2024-02-20,DEU,63.11
2024-02-20,NLD,61.89
2024-02-20,GBR,66.99
2024-02-21,DNK,49.69
2024-02-21,DEU,56.31
2024-02-21,NLD,56.35
2024-02-21,GBR,60.79
2024-02-22,DNK,47.83
2024-02-22,DEU,48.68
2024-02-22,NLD,52.41
2024-02-22,GBR,62.49
2024-02-23,DNK,31.64
2024-02-23,DEU,44.01
2024-02-23,NLD,46.36
2024-02-23,GBR,67.31
2024-02-24,DNK,56.78
2024-02-24,DEU,57.64
2024-02-24,NLD,57.72
2024-02-24,GBR,70.32
2024-02-25,DNK,61.15
2024-02-25,DEU,58.14
2024-02-25,NLD,62.42
2024-02-25,GBR,71.02
2024-02-26,DNK,66.26
2024-02-26,DEU,65.44
2024-02-26,NLD,66.17
2024-02-26,GBR,68.95
2024-02-27,DNK,73.95
2024-02-27,DEU,74.88
2024-02-27,NLD,71.63
2024-02-27,GBR,71.63
2024-02-28,DNK,68.84
2024-02-28,DEU,71.7
2024-02-28,NLD,69.6
2024-02-28,GBR,69.55
2024-02-29,DNK,46.22
2024-02-29,DEU,62.88
2024-02-29,NLD,64.4
2024-02-29,GBR,68.98
2024-03-01,DNK,63.54
2024-03-01,DEU,69.71
2024-03-01,NLD,69.59
2024-03-01,GBR,73.84
2024-03-02,DNK,63.75
2024-03-02,DEU,62.73
2024-03-02,NLD,64.83
2024-03-02,GBR,75.05
2024-03-03,DNK,60.29
2024-03-03,DEU,59.68
2024-03-03,NLD,65.8
2024-03-03,GBR,78.32
2024-03-04,DNK,67.41
2024-03-04,DEU,76.02
2024-03-04,NLD,75.61
2024-03-04,GBR,77.92
2024-03-05,DNK,65.08
2024-03-05,DEU,74.7
2024-03-05,NLD,72.77
2024-03-05,GBR,76.07
2024-03-06,DNK,82.93
2024-03-06,DEU,82.95
2024-03-06,NLD,82.68
2024-03-06,GBR,82.55
2024-03-07,DNK,76.12
2024-03-07,DEU,75.45
2024-03-07,NLD,76.24
2024-03-07,GBR,79.75
2024-03-08,DNK,66.49
2024-03-08,DEU,61.64
2024-03-08,NLD,54.26
2024-03-08,GBR,71.5
2024-03-09,DNK,42.8
2024-03-09,DEU,45.31
2024-03-09,NLD,39.56
2024-03-09,GBR,58.63
2024-03-10,DNK,33.87
2024-03-10,DEU,39.62
2024-03-10,NLD,37.15
2024-03-10,GBR,63.97
2024-03-11,DNK,60.45
2024-03-11,DEU,73.52
2024-03-11,NLD,76.61
2024-03-11,GBR,81.63
2024-03-12,DNK,86.23
2024-03-12,DEU,83.88
2024-03-12,NLD,76.38
2024-03-12,GBR,77.33
2024-03-13,DNK,65.16
2024-03-13,DEU,72.27
2024-03-13,NLD,68.12
2024-03-13,GBR,68.93
2024-03-14,DNK,53.75
2024-03-14,DEU,66.4
2024-03-14,NLD,61.68
2024-03-14,GBR,70.08
2024-03-15,DNK,49.01
2024-03-15,DEU,55.37
2024-03-15,NLD,52.76
2024-03-15,GBR,68.7
2024-03-16,DNK,39.34
2024-03-16,DEU,48.34
2024-03-16,NLD,54.79
2024-03-16,GBR,75.41
2024-03-17,DNK,56.79
2024-03-17,DEU,60.13
2024-03-17,NLD,61.11
2024-03-17,GBR,72.09
2024-03-18,DNK,72.48
2024-03-18,DEU,79.37
2024-03-18,NLD,77.91
2024-03-18,GBR,79.03
2024-03-19,DNK,75.93
2024-03-19,DEU,82.32
2024-03-19,NLD,77.87
2024-03-19,GBR,80.96
2024-03-20,DNK,91.35
2024-03-20,DEU,90.54
2024-03-20,NLD,89.48
2024-03-20,GBR,89.82
2024-03-21,DNK,77.62
2024-03-21,DEU,80.09
2024-03-21,NLD,77.19
2024-03-21,GBR,77.78
2024-03-22,DNK,49.85
2024-03-22,DEU,67.36
2024-03-22,NLD,67.27
2024-03-22,GBR,60.86
2024-03-23,DNK,31.72
2024-03-23,DEU,32.55
2024-03-23,NLD,30.95
2024-03-23,GBR,12.3
2024-03-24,DNK,47.13
2024-03-24,DEU,22.18
2024-03-24,NLD,25.46
2024-03-24,GBR,45.43
2024-03-25,DNK,85.28
2024-03-25,DEU,79.14
2024-03-25,NLD,80.82
2024-03-25,GBR,83.24
2024-03-26,DNK,61.66
2024-03-26,DEU,65.97
2024-03-26,NLD,66.32
2024-03-26,GBR,82.79
2024-03-27,DNK,71.0
2024-03-27,DEU,75.14
2024-03-27,NLD,74.5
2024-03-27,GBR,72.78
2024-03-28,DNK,48.91
2024-03-28,DEU,49.61
2024-03-28,NLD,43.06
2024-03-28,GBR,70.19
2024-03-29,DNK,39.73
2024-03-29,DEU,37.17
2024-03-29,NLD,46.07
2024-03-29,GBR,70.93
2024-03-30,DNK,51.92
2024-03-30,DEU,46.56
2024-03-30,NLD,63.12
2024-03-30,GBR,80.42
2024-03-31,DNK,58.21
2024-03-31,DEU,43.0
2024-03-31,NLD,54.71
2024-03-31,GBR,75.85
2024-04-01,DNK,41.77
2024-04-01,DEU,23.65
2024-04-01,NLD,42.07
2024-04-01,GBR,72.55
2024-04-01,GBR,52.53
2024-04-02,DNK,48.85
2024-04-02,DEU,38.7
2024-04-02,NLD,44.23
2024-04-02,GBR,79.1
2024-04-03,DNK,80.92
2024-04-03,DEU,81.57
2024-04-03,NLD,75.23
2024-04-03,GBR,68.81
2024-04-04,DNK,62.39
2024-04-04,DEU,64.11
2024-04-04,NLD,59.59
2024-04-04,GBR,71.45
2024-04-05,DNK,49.14
2024-04-05,DEU,47.3
2024-04-05,NLD,40.56
2024-04-05,GBR,48.13
2024-04-06,DNK,34.04
2024-04-06,DEU,25.12
2024-04-06,NLD,12.51
2024-04-06,GBR,6.05
2024-04-07,DNK,18.79
2024-04-07,DEU,24.1
2024-04-07,NLD,16.88
2024-04-07,GBR,10.1
2024-04-08,DNK,72.92
2024-04-08,DEU,81.2
2024-04-08,NLD,83.67
2024-04-08,GBR,69.74
2024-04-09,DNK,48.69
2024-04-09,DEU,53.49
2024-04-09,NLD,48.07
2024-04-09,GBR,55.21
2024-04-10,DNK,37.34
